Username,Tweet,Timestamp,Processed_Tweet,Dominant_Topic
@RMeena71636,"Virat Kohli (18), 1+8 = 9
Rohit Sharma (45), 4+5 = 9

#ViratKohli and #RohitSharma will be both playing their 𝟵𝘁𝗵 𝗜𝗖𝗖 𝗳𝗶𝗻𝗮𝗹 tomorrow. 

#INDvsNZ | #ChampionsTrophy",2025-03-09T05:22:38.000Z,virat kohli rohit sharma playing 𝟵𝘁𝗵 𝗜𝗖𝗖 𝗳𝗶𝗻𝗮𝗹 tomorrow,4
@mufaddal_voira,"PROMOTION TIME

-No Virat Kohli fan should have less than 5k followers 

-Drop your username and Retweet must.
 #ViratKohli #INDvsNZ #ChampionsTrophy",2025-03-09T03:21:15.000Z,promotion time virat kohli fan less follower drop username retweet must,4
@JD__REKA_,"2026 thalapathy Cm 
@TVKVijayHQ
 

#JanaNayagan #ViratKohli
@actorvijay
 #iccchampionstrophy2025",2025-03-09T06:13:32.000Z,2026 thalapathy,0
@rohancrics,"Kohli bc retirement na le liyo meine coma me chal jana hai 
#INDvsNZ #ViratKohli #ChampionsTrophy2025",2025-03-09T06:11:11.000Z,kohli retirement liyo meine coma chal jana hai,0
@tvarshney0320,"Today its going to be a one sided match 
Either team will dominate the whole match 

#ICCChampionsTrophy #INDvsNZ #RohitSharma #ViratKohli",2025-03-09T03:50:59.000Z,today going one sided match either team dominate whole match,0
@ParayYasir2," Giveaway Alert! 

Guess Kohli’s score correctly and win a surprise gift or cash reward! 

How to enter:
 Follow
 Like this post
 Repost",2025-03-09T06:10:16.000Z,giveaway alert guess kohlis score correctly win surprise gift cash reward enter follow like post repost,4
@devagurjar715,"𝐋𝐮𝐜𝐤𝐲 𝐧𝐮𝐦𝐛𝐞𝐫 𝟗  

Virat Kohli (18), 1+8 = 9
Rohit Sharma (45), 4+5 = 9

#ViratKohli and #RohitSharma will be both playing their 𝟵𝘁𝗵 𝗜𝗖𝗖 𝗳𝗶𝗻𝗮𝗹 tomorrow. 

#INDvsNZ | #ChampionsTrophy",2025-03-09T05:10:38.000Z,𝐋𝐮𝐜𝐤𝐲 𝐧𝐮𝐦𝐛𝐞𝐫 virat kohli rohit sharma playing 𝟵𝘁𝗵 𝗜𝗖𝗖 𝗳𝗶𝗻𝗮𝗹 tomorrow,4
@Uthaya2911,"RoKo - As an ICT fan waiting for a good game today 

#RohitSharma #ViratKohli #ChampionsTrophyFinal #ChampionsTrophy",2025-03-09T05:09:50.000Z,roko ict fan waiting good game today,4
@im_shubhu15,"Best of luck team...Go for it
@BCCI
 #ChampionsTrophy2025 #ChampionsTrophyFinal #RohitSharma #ViratKohli #INDvsNZ",2025-03-09T02:52:15.000Z,best luck teamgo,2
@BerrySmile112,"If india wins today, 

I'll reveal my face 

#IndvsAusfinal #YSRCPSM #ViratKohli #ChampionsTrophy2025 #ChampionsTrophy",2025-03-09T03:50:34.000Z,india win today ill reveal face,4
@raaghavsharmaji,"2019

#ChampionsTrophy2025 #INDvsNZ #MSDhoni #ViratKohli #RohitSharma #HardikPandya",2025-03-09T04:48:49.000Z,2019,3
@Butcher_Goat,"Today my support belongs to both of the players 

“King Kohli” 
“Hitman Rohit”

India will win  

#Giveaway #Cricket #ViratKohli #RohitSharma #CricketTwitter #indvsnzfinal",2025-03-09T04:53:42.000Z,today support belongs player king kohli hitman rohit india win,4
@RDbyadwal768987,"उद्देश्य विजय प्राप्त करना हो तो,
हर बदला स्वतः पूर्ण हो जाता है...
#ViratKohli
#ChampionsTrophyFinal #INDvsNZ #ICCChampionsTrophy",2025-03-09T04:11:51.000Z,उददशय वजय परपत करन बदल सवत परण,1
@DineshD7737,"भारतीय टीम के कप्तान रोहित शर्मा और
भारतीय टीम को फाइनल मैच के लिए शुभकामनाएं 

#ChampionsTrophyFinal #INDvsNZ
#RohitSharma #ViratKohli 
#TeamIndia #ChampionsTrophy2025",2025-03-09T03:29:04.000Z,भरतय कपतन रहत शरम भरतय फइनल शभकमनए,4
@AnkaitSingh2,"All the best champs for finals

#RohitSharma #INDvsNZ #ViratKohli",2025-03-09T03:10:32.000Z,best champ final,0
@RitamTelugu1,"ICC Champions Trophy 2025: రోహిత్ శర్మ, విరాట్ కోహ్లీ రిటైర్మెంట్ ఊహగానాలపై శుభ్‌మన్ గిల్ స్పందన ఇలా

#ShubmanGill #RohitSharma #ViratKohli #ICT2025 #CricketTalk #RetirementRumors #TeamIndia  #ritamtelugu1",2025-03-09T05:18:04.000Z,icc champion trophy 2025 రహత శరమ వరట కహల రటరమట ఊహగనలప శభమన సపదన,1
@oneindiaHindi,"IND vs NZ चैंपियंस ट्रॉफी फाइनल: ICC इवेंट के फाइनल में भारत-न्यूजीलैंड का हेड टू हेड रिकॉर्ड, डराने वाले हैं आंकड़े

#ChampionsTrophy #ChampionsTrophy2025 #TeamIndia #CTWithOneindia #INDvsNZ #RohitSharma #ViratKohli",2025-03-09T04:00:59.000Z,ind चपयस टरफ फइनल icc इवट फइनल भरतनयजलड रकरड डरन आकड,3
@IndiaNewsUP_UK,"#shorts: फाइनल में भारत की जीत के लिए में लोगों ने किया हवन
#INDvsNZ #indvsnzfinal #ICCChampionsTrophy #ChampionsTrophy2025 #RohitSharma #ViratKohli 
@BCCI
 @ICC
 @imVkohli
 @ImRo45
 #BreakingNews",2025-03-09T03:02:46.000Z,फइनल भरत हवन,1
@rahulkatala,Our favorite #TeamIndia is going to dominate  Bring it on #ChampionsTrophyFinal #INDvsNZ #RohitSharma  #NewZealand #ViratKohli,2025-03-09T02:30:33.000Z,favorite going dominate bring,3
@manvendray94316,आज का मैच कौन जीत रहा है किसके हाथ में होगी ट्रॉफी जवाब जरूर दे किसकी भविष्यवाणी सच होती है???                                 #विराटकोहली #SnehRana #ChampionsTrophyFinal #ChampionsTrophy2025 #RohitSharma #ViratKohli #gill #RachinRavindra #INDvsNZ #NZvsIND,2025-03-09T06:10:29.000Z,कसक टरफ जवब जरर कसक भवषयवण रटकहल,0
@DK71122741,"63
 #IndiaVsNewZealand #viratkohli #INDvsNZ  #AbhishekhMalhan #Virat #BCCI #JaspritBumrah #IPL2025 #indvsnzfinal #MohammedShami",2025-03-09T05:22:21.000Z,,-1
@SportNext1,"Pitch For the big final of #ICCchampionstrophy2025 today!

Who is x factor in Both Teams ?
#indvsnzfinal 
#INDvsNZ 
#ChampionsTrophy2025 
#ChampionsTrophyFinal 
#ChampionsTrophy 
#ViratKohli  #CT2025 #NZvIND #NZvsIND #INDvNZ #pitch #dubai #RohitSharma #Kohli #virat #kingkohli",2025-03-09T05:25:54.000Z,pitch big final today factor team,0
@BeingHumanAlwys,"Today #ViratKohli And #RohitSharma Will Make Less Than 20 Runs

Prediction - New Zealand Win
@syedaliimran
 @sawerapasha
 @DrNaumanNiaz
 @iRashidLatif68
 @krick3r",2025-03-09T04:39:26.000Z,today make less run prediction new zealand win,4
@TheMaster5014,"आज इतिहास बनाने का समय है...
#ChampionsTrophy2025 #ViratKohli #TeamIndia",2025-03-09T02:52:50.000Z,इतहस बनन समय,3
@CricketWishper,"Let's go team india.
#ChampionsTrophyFinal #INDvsNZ #indvsnzfinal #NZvsIND #ViratKohli #RohitSharma",2025-03-09T06:05:27.000Z,let team india,2
@supergoat155419,"King Kohli  

#Giveaway #Cricket #ViratKohli #RohitSharma #CricketTwitter #indvsnzfinal 
@Cricket_Core
 

@Vinaypspkcult
 @viratkohlicrush
 @Ayush_Rajpoot24",2025-03-09T05:38:19.000Z,king kohli,4
@Lovely_Men4,"1) 15
2) 21
3) 313

#IndvsNz #CricketContest #GiveawayAlert #ChampionsTrophy2025final #ViratKohli #RohitSharma
@ranilkumar6300
 @Praveen_T7",2025-03-09T03:22:30.000Z,313,1
@DDTamilNews,"சாம்பியன்ஸ் டிராபி இறுதிப்போட்டியை சென்னை-மெரினா, பெசன்ட்நகர் கடற்கரைகளில் நேரடி ஒளிபரப்பு செய்ய தமிழ்நாடு விளையாட்டு மேம்பாட்டு ஆணையம் ஏற்பாடு

#ChampionsTrophy2025 | #ChampionsTrophyFinal | #TeamIndia | #INDvsNZ | #Newzealand | #India | #RohitSharma | #ViratKohli",2025-03-09T03:52:35.000Z,சமபயனஸ டரப இறதபபடடய சனனமரன பசனடநகர கடறகரகளல நரட ஒளபரபப சயய தமழநட வளயடட மமபடட ஆணயம ஏறபட,1
@TNPNEWS1,"#ChampionsTrophyFinal : IndVsNz कौन मारेगा बाजी ! देखना होगा दिलचस्प

#ChampionsTrophy2025 #INDvsNZ #ChampionsTrophyFinal #SportsUpdate #Cricket #indvsnzfinal #RohitSharma #ViratKohli #MitchellSantner",2025-03-09T03:35:41.000Z,indvsnz मरग दखन दलचसप,4
@cricketmoodcom,"One last Champions Trophy journey for Ro-Ko? 

#INDvNZ #ChampionsTrophy2025 #RohitSharma #ViratKohli #CricketMoodOfficial 
@ICC
 @BCCI
 @imVkohli
 @ImRo45
 @cricketworldcup",2025-03-09T05:30:49.000Z,one last champion trophy journey roko,2
@devjha490,"It worked till now !!
#INDvsNZ #ViratKohli𓃵 #ViratKohli  #RohitSharma𓃵 #Roh",2025-03-09T05:35:58.000Z,worked till,2
@PatelViren1629,"आज के मैच में विराट कोहली कितने रन बना सकते हैं
#ViratKohli #INDvsNZ #ChampionsTrophy",2025-03-09T06:06:00.000Z,वरट कहल कतन सकत,3
@sportsvikatan,"இன்று துபாயில் நடைபெறும் நியூசிலாந்து அணிக்கு எதிரான இறுதிப்போட்டியில் 55 ரன்கள் எடுத்தால் ஒருநாள் கிரிக்கெட்டில் அதிக ரன்கள் குவித்த வீரர்கள் பட்டியலில் குமார் சங்கக்காராவைப் பின்தள்ளி இரண்டாவது இடத்திற்கு கோலி முன்னேறுவார். 

#ViratKohli | #INDvNZ | #CTFinal2025 | #ODI",2025-03-09T05:42:22.000Z,இனற தபயல நடபறம நயசலநத அணகக எதரன இறதபபடடயல ரனகள எடததல ஒரநள கரககடடல அதக ரனகள கவதத வரரகள படடயலல கமர சஙகககரவப பனதளள இரணடவத இடததறக மனனறவர,2
@IndiaNewsUP_UK,"BREAKING: चैंपियंस ट्रॉफी का महामुकाबला, वाराणसी के नन्हें क्रिकेट प्रेमियों में उत्साह  
#INDvsNZ #indvsnzfinal #ICCChampionsTrophy #ChampionsTrophy2025 #RohitSharma #ViratKohli 
@BCCI
 @ICC
 @imVkohli
 @ImRo45
 #BreakingNews",2025-03-09T04:26:13.000Z,breaking चपयस टरफ महमकबल वरणस ननह करकट परमय उतसह,2
@GoPaisaCom,Recreate krnaa hai Rohit Sharma bhai.... #INDvsNZ #final #CT25  #RohitSharma #ViratKohli,2025-03-09T05:00:01.000Z,recreate krnaa hai rohit sharma bhai,1
@87_6_26,"King Kohli  
#viratkohli 
#kingkohli",2025-03-09T04:31:16.000Z,king kohli,4
@CNNnews18,"Shawn Mendes not only set the stage on fire with his soulful tunes but also won hearts by rocking a Virat Kohli jersey, shopping for chappals in Colaba, and jamming with Indian classical musicians!

#ShawnMendes #ViratKohli #concert 

https://news18.com/lifestyle/shawn-mendes-hits-a-kohli-style-six-at-lollapalooza-mumbai-by-donning-virats-jersey-9254677.html…",2025-03-09T03:10:19.000Z,shawn mendes set stage fire soulful tune also heart rocking virat kohli jersey shopping chappals colaba jamming indian classical musician,0
@Narender_Zindal,"Rohit Sharma & kl Rahul agar aaj ke match me ek bhi catch chodte hai.
Toh bhet savikar karnaaa.
(Haa vahi se mangaya hai)
#NZvsIND #ChampionsTrophyFinal #RohitSharma #KLRahul #ViratKohli",2025-03-09T06:03:39.000Z,rohit sharma rahul agar aaj match bhi catch chodte hai toh bhet savikar karnaaa haa vahi mangaya hai,4
@Akhil1305_v,"King's arrival day 
#ViratKohli𓃵 
#ViratKohli 
#INDvsNZ 
#indvsnzfinal",2025-03-09T03:35:55.000Z,king arrival day,3
@lm_deals," Women's Tracksuits FROM Rs271

http://fkrt.it/3InF_TNNNN

#INDvsNZ #RohitSharma #SSMB29 #ViratKohli",2025-03-09T05:00:01.000Z,womens tracksuits rs271,0
@1missmanoo," Virat Kohli on the Verge of History! 

Virat Kohli needs just 46 runs to break Chris Gayle's record (791 runs) and become the highest run-scorer in ICC CT history! 

Will he achieve this milestone in the final against NZ? 
#ViratKohli #ChampionsTrophyFinal #INDvsNZ",2025-03-09T05:40:54.000Z,virat kohli verge history virat kohli need run break chris gayles record 791 run become highest runscorer icc history achieve milestone final,2
@Raj152616,"Today Is The Day

#ViratKohli #RohitSharma #INDvsNZ #ChampionsTrophy2025 #ViratKohli𓃵",2025-03-09T03:23:02.000Z,today day,4
@RMeena71636,"Virat Kohli (18), 1+8 = 9
Rohit Sharma (45), 4+5 = 9

#ViratKohli and #RohitSharma will be both playing their 𝟵𝘁𝗵 𝗜𝗖𝗖 𝗳𝗶𝗻𝗮𝗹 tomorrow. 

#INDvsNZ | #ChampionsTrophy",2025-03-09T03:28:32.000Z,virat kohli rohit sharma playing 𝟵𝘁𝗵 𝗜𝗖𝗖 𝗳𝗶𝗻𝗮𝗹 tomorrow,4
@Iamvineet33881,"सुबह की राम राम मित्रों 

आप सभी मित्रों का दिन शुभ रहे 
जय श्री राम  
जय बजरंग बली  
#IndonesiaGelapJilid2 
#ViratKohli 
#indvsnzfinal",2025-03-09T04:07:06.000Z,सबह मतर मतर बजरग,1
@Itzme_Aakash,"First thanks fo opportunity 
@Cricket_Core
  bro 
wish to win this time .

My support is to both our superstars 

Hitman Rohit & King Kohli 

Tag - 
@GhilliArun666
@MahimaJalan2
 @_MangoManoj_",2025-03-09T04:38:40.000Z,first thanks opportunity bro wish win time support superstar hitman rohit king kohli tag,3
@DragonUday,"Indian Team pls  recreate this again 

#INDvsNZ #ChampionsTrophyFinal 
#RohitSharma #ViratKohli",2025-03-09T04:22:02.000Z,indian team pls recreate,3
@PrinceM76317973,#IndiaVsNewZealand #viratkohli #india #AbhishekhMalhan #Virat #BCCI #JaspritBumrah #IPL2025 #indvsnzfinal #MohammedShami,2025-03-09T03:39:19.000Z,,-1
@Chandrapra45996,"दुल्हन तो  आज लेके जायेंगे 

#INDvsNZ  #rohitsharma #viratkohli",2025-03-09T04:06:57.000Z,दलहन जयग,0
@Tejasfsawant,Aaj koi retire nahi ho raha hai chup chap final dekho #RohitSharma #ViratKohli,2025-03-09T02:50:53.000Z,aaj koi retire nahi raha hai chup chap final dekho,0
@RamChan64603452,"Dear God, please be kind. Go well Virat Kohli Sahab 
#INDvsNZ #ViratKohli #ViratKohli𓃵 #ChampionsTrophyFinal #indvsnzfinal",2025-03-09T03:04:35.000Z,dear god please kind well virat kohli sahab,4
@Himmatmeena571,"कल विराट कोहली कितने रन बनाएगा जिसका जवाब सही हुआ उसे सरप्राइज मिलेगा  
#ViratKohli𓃵 #ViratKohli #virat #विराट #INDvsNZ #indvsnzfinal",2025-03-09T05:45:30.000Z,वरट कहल कतन बनएग जसक जवब सरपरइज मलग,3
@rohit_devaratha,"Maa Balamedhante Neepai Nammakame 
@imVkohli
 

#ViratKohli #INDvsNZ #ChampionsTrophyFinal",2025-03-09T05:24:23.000Z,maa balamedhante neepai nammakame,1
@cricketmoodcom,"Shawn Mendes spotted rocking an Indian jersey with Virat Kohli’s name on the back during his Mumbai concert! 

Cricket meets global music! 

#ShawnMendes #ViratKohli #LollapaloozaMumbai #CricketMoodOfficial 
@ICC
 @BCCI
 @imVkohli
 @ShawnMendes
 @cricketworldcup",2025-03-09T05:49:31.000Z,shawn mendes spotted rocking indian jersey virat kohlis name back mumbai concert cricket meet global music,2
@Asif867276,"#INDvsNZ 
#ChampionsTrophy2025 
#TeamIndia 
#ViratKohli",2025-03-09T02:54:04.000Z,,-1
@aviparihar1,"अराति सैन्य सिंधु में सुबाड़वाग्नि से जलो,
प्रवीर हो, जयी बनो, बढ़े चलो बढ़े चलो !!
#INDvsNZ 
#ChampionsTrophy2025final ये दोनो मैच के बाद वो ना बोल दे जिसे अभी हम सुनने के लिए तैयार नहीं है #RohitSharma #ViratKohli 
#aviparihar1 #TeamIndia #BlueArmy",2025-03-09T04:33:10.000Z,अरत सनय सबडवगन परवर सनन तयर,4
@Shashi7Paswan,"जब गेंद घूमती है बल्लेबाज का होता है इम्तिहान
क्रिकेट के इस खेल में हर पल नई पहचान|
#INDvsNZ  #Cricket #cricbuzzlive #cricketlovers #IndianCricketTeam #india #IndiaTodayConclave2025 #zelena #zonauang #PPKritMyPleasureConcert #HappySUGADay #RohitSharma #viratkohli #INDvsNZ2025",2025-03-09T04:58:13.000Z,घमत बललबज इमतहन करकट पहचन,1
@TimesNowSeithi,"கிறிஸ் கெய்ல் சாதனையை கோலி முறியடிப்பாரா? வேற லெவல் ரெக்கார்ட் 

#ChampionsTrophy2025 | #ChampionsTrophyFinal | #ViratKohli | #INDvsNZ | #TimesNowSeithi",2025-03-09T03:35:17.000Z,கறஸ கயல சதனய மறயடபபர லவல ரககரட,3
@_CultSainik_,"Believe in this man 
@imVkohli
 

#INDvsNZ    #ViratKohli",2025-03-09T02:38:57.000Z,believe man,0
@K_kantjaju12,"#VIRATKOHLI - 39 runs
#ROHITSHARMA - 57 runs

#INDvsAUS | #INDIA | #ChampionsTrophy | #indvsnzfinal
@FilmyBowl
 ",2025-03-09T05:25:57.000Z,run run,4
@MadhurajYadav15,"विराट कोहली का बल्ला गरजेगा, दुबई में तिरंगा लहराएगा   चलो, फिर से इतिहास रचने का समय आ गया है! 

जब किंग कोहली क्रीज पर होता है, तो जीत खुद ब खुद हमारे पक्ष में आ जाती है!

एक बार फिर विराट की बारी, दुबई में गूंजेगी भारत की जय-जयकारी! 

#TeamIndia #ViratKohli",2025-03-09T04:29:22.000Z,वरट कहल बलल गरजग दबई तरग लहरएग इतहस रचन समय कहल करज हमर पकष वरट दबई गजग भरत जयजयकर,3
@ManishAryan7,"Cricket
. 
. 
. 
. 
. 
. 
. 
. 
#cricket #ipl #viratkohli #rohitsharma #msdhoni #india #mkprenzhania ",2025-03-09T03:55:15.000Z,cricket,2
@Sri_Ashutosh008,"Captain Rohit Sharma you just one match away to bring this ICC Champions Trophy 2025 and continue MS Dhoni legacy. Virat Kohli & Shubman Gill let's make it possible. Hope for the best.

#INDvsNZ #INDvNZ 
#RohitSharma𓃵 #RohitSharma
#ViratKohli𓃵 #ViratKohli #MSDhoni",2025-03-09T04:37:28.000Z,captain rohit sharma one match away bring icc champion trophy 2025 continue dhoni legacy virat kohli shubman gill let make possible hope best,2
@BallvsBat_com,"Today's Cricket Match Schedule (9 March 2025)
#IndiaVsNewZealand #viratkohli #rohitsharma #championstrophy2025 #ChampionsTrophy2025 #TeamIndia",2025-03-09T05:04:05.000Z,today cricket match schedule march 2025,1
@rimjhimmm20,"Indian Team pls  recreate this again

#INDvsNZ #ChampionsTrophyFinal 
#ViratKohli",2025-03-09T04:40:20.000Z,indian team pls recreate,3
@amitava0112,"Flashback of India vs New Zealand clashes in Champions Trophy history https://trends450.blogspot.com/2025/03/flashback-of-india-vs-new-zealand.html?spref=tw… 

#ChampionsTrophy2025 #ChampionsTrophy #WPL2025 #CricketTwitter #Cricket #INDvNZ #NZvIND #NewZealand #blackcaps #TeamIndia #RohitSharma #ViratKohli #KLRahul #HardikPandya #Shubm",2025-03-09T06:10:02.000Z,flashback india new zealand clash champion trophy history,1
@myKhelMalayalam,"നെടുന്തൂണുകള്‍, ആരാവും ഫൈനലിലെ ഹീറോ?
#ViratKohli #KaneWilliamson #INDvsNZ #ChampionsTrophyFinal #ChampionsTrophy2025 #cricket #MykhelMalayalam #CTWithMykhel",2025-03-09T05:04:19.000Z,നടനതണകള ആരവ ഫനലല,1
@AdityaP0620," Just uploaded a new song – #KohliAnthem! 

A tribute to Virat Kohli’s unstoppable journey—from struggles to greatness, from doubters to domination! 

 Watch now & feel the fire: https://youtu.be/r71hzwiOE-I?si=SqCIN-zFLwVXmmI0…

#KohliAnthem #ViratKohli #KingKohli #Cricket  #Motivation",2025-03-09T06:01:58.000Z,uploaded new song tribute virat kohlis unstoppable journeyfrom struggle greatness doubter domination watch feel fire,2
@cpc24x7," International game for King!  

Today, Virat Kohli will be playing his 550th International game against New Zealand in the Champions Trophy Final.

   | Like Share Repost
#INDvNZ | #ChampionsTrophy2025
#RohitSharma | #ViratKohli | #INDvsNZ",2025-03-09T04:32:21.000Z,international game king today virat kohli playing 550th international game new zealand champion trophy final like share repost,3
@forjustcricket,"India Jeetega.  

#ChampionsTrophy2025 #ChampionsTrophy #ChampionsTrophyFinal #iccchampionstrophy2025 #ICCChampionsTrophy #INDvsNZ #INDvNZ #Final #ICCChampionsTrophy #RohitSharma #ViratKohli #ShreyasIyer #ShubmanGill",2025-03-09T06:08:12.000Z,india jeetega,0
@kuntreh2915,"Go well team India 
#indvsnzfinal #ChampionsTrophyFinal #ViratKohli #RohitSharma #NZvsIND",2025-03-09T05:45:00.000Z,well team india,0
@Siena2324,"फंसे हुए मेच को आज भी बाहर लेकर आऊंगा और 100 बनाकर भारत को जीत दिलाऊंगा आशिर्वाद में कंजूसी ना करें 
#viratkohli #viratanushka #TeamIndia #cricketlovers #kingkohli #ChampionsTrophy2025 #Love #virat #viratkohlifanpage #viratfans #cricket #viralpost 
#ChampionsTrophyFinal",2025-03-09T05:34:27.000Z,बहर लकर आऊग 100 बनकर भरत दलऊग आशरवद कजस,3
@official8pmnews,"""This Is the Best Batting Lineup I’ve Been Part Of"": Shubman Gill on India’s Strength Ahead of Champions Trophy Final

https://8pmnews.com/this-is-the-best-batting-lineup-ive-been-part-of-shubman-gill-on-indias-strength-ahead-of-champions-trophy-final/… 
#ChampionsTrophyFinal #INDvsNZ #ShubmanGill #RohitSharma #ViratKohli #CricketFinal #BattingDepth #TeamIndia #BlackCaps #Dubai",2025-03-09T06:07:32.000Z,best batting lineup ive part shubman gill india strength ahead champion trophy final,4
@Kajamaidee71628,"Predict #VIRATKOHLI & #ROHITSHARMA Individual Runs in the final . lucky winners to get Cash Prize 

NOTE :even one prediction right will also be rewarded as winner 

RULE : FOLLOW 
@Kajamaidee71628
 
RT and LIKE this post 

#INDvsAUS | #INDIA | #ChampionsTrophy | #indvsnzfinal",2025-03-09T06:07:41.000Z,predict individual run final lucky winner get cash prize note even one prediction right also rewarded winner rule follow like post,1
@tv9kannada,"INDvsNZ Champions trophy 2025: ಟೀಂ ಇಂಡಿಯಾಗೆ ಶುಭಕೋರಿದ ನಟ ಶರತ್, ಅಂಕಿತ ಅಮರ್, ಸೂರಜ್|#TV9D

Video Link► https://youtu.be/N0XcKbDT2Ds

#INDvsNZ  #RohitSharma #ViratKohli #cricket #championstrophy2025 #NewZealand  #indvsnz #cricketnews",2025-03-09T03:24:53.000Z,indvsnz champion trophy 2025 ಇಡಯಗ ಶಭಕರದ ಶರತ ಅಕತ ಅಮರ ಸರಜ video link,4
@Hrraliya7231,"इंडिया VS न्यूजीलैंड फाइनल मुकाबले में क्या #RohitSharma शतक लगा पाएंगे।

#ViratKohli 
@JATbera1
 @rb_jaat
#ChampionsTrophyFinal #INDvsNZ #ICCChampionsTrophy",2025-03-09T05:51:55.000Z,इडय नयजलड फइनल मकबल शतक पएग,2
@guaranteenews,"ಚಾಂಪಿಯನ್ಸ್ ಟ್ರೋಫಿ ಗ್ರ್ಯಾಂಡ್ ಫಿನಾಲೆ | IND Vs NZ ಫೈನಲ್ ಫೈಟ್..! | Guarantee News  

#indvsnewzeland #championstrophy2025 #finalmatch #viratkohli #rohithsharma #hardikpandya #teamindia #sreyasiyer #klrahul #kannadanews #radhahiregoudar #guaranteenews #guaranteenewskannada",2025-03-09T05:38:20.000Z,ಚಪಯನಸ ಟರಫ ಗರಯಡ ಫನಲ ind ಫನಲ guarantee news,0
@ronuu_says,"Aaj ke liye secular bnn jaata hai mai bhi 

#indvsnzfinal #INDvsNZ #ChampionsTrophyFinal #viratkohli #ChampionsTrophy2025",2025-03-09T04:59:21.000Z,aaj liye secular bnn jaata hai mai bhi,0
@lm_deals," Kenstar 1.6 Electric Kettle 419

http://fkrt.it/3TE7zLNNNN

#ViratKohli #Chhaava #TVKVijay #INDvsNZ",2025-03-09T05:22:06.000Z,kenstar electric kettle 419,0
@FaridKhanC,"Will Team India win the Champions Trophy tomorrow? Tell me honestly 

#INDvsNZ #ViratKohli #RohitSharma #Willamson",2025-03-09T02:38:39.000Z,team india win champion trophy tomorrow tell honestly,2
@Cricket_boy18,"Bas ek Dance dikha do  
.
.
.
#indvsnzfinal #ChampionsTrophy2025 #ChampionsTrophyFinal #IndianCricketTeam #viratkohli #RohitSharma #cricketboy",2025-03-09T04:26:17.000Z,dance dikha,3
@MixUpInfo03,"India in ODIs in 2025.
Won, Won, Won, Won, Won, Won, Won.
#TeamIndia #ViratKohli",2025-03-09T02:38:57.000Z,india odis 2025,1
@iKavyaThakur,"If India wins today, I will post a photo of my period panties. #INDvsNZ #ChampionsTrophyFinal #ChampionsTrophy2025 #RohitSharma #ViratKohli",2025-03-09T05:07:35.000Z,india win today post photo period panty,1
@kriishnaa_13,"We're in the endgame now! 
#INDvsNZFinal

 #ChampionsTrophy2025 #Cricket #ViratKohli #RohitSharma #TeamIndia #CricketFinal",2025-03-09T04:55:40.000Z,endgame,3
@PravsSiri,Semis prediction wrongly gayi...shyad team NZ jeet skti hai aaj... agar india 2nd bat aata hai tho India harbe k chances zyada hai #ChampionsTrophyFinal #ChampionsTrophy2025 #RohitSharma #ViratKohli,2025-03-09T05:55:10.000Z,semi prediction wrongly gayishyad team jeet skti hai aaj agar india 2nd bat aata hai tho india harbe chance zyada hai,0
@IndiaNewsUP_UK,"BREAKING: चैंपियंस ट्रॉफी का महा मुकाबला आज, लोगों में उत्साह 
#INDvsNZ #indvsnzfinal #ICCChampionsTrophy #ChampionsTrophy2025 #RohitSharma #ViratKohli 
@BCCI
 @ICC
 @imVkohli
 @ImRo45
 #BreakingNews",2025-03-09T02:38:05.000Z,breaking चपयस टरफ मकबल उतसह,2
@_somya_Bansal,"No nazar 

#ChampionsTrophy2025 #ChampionsTrophy #ChampionsTrophyFinal #INDvsNZ #RohitSharma #ViratKohli",2025-03-09T06:09:49.000Z,nazar,3
@taxinno1,"When you know the trophy is coming home!  India be like: Aaj ki party meri taraf se!

#ChampionsInMaking #BleedBlue #INDvsNZ #TrophyLoading #SundayFunday #IndiaVsNewZealand #RohitSharma #viratkohli #championstrophy #TeamIndia #GameOn #CricketMadness #final #FinalCountdown",2025-03-09T04:30:00.000Z,know trophy coming home india like aaj party meri taraf,0
@Rajasthaninatur,"𝐋𝐮𝐜𝐤𝐲 𝐧𝐮𝐦𝐛𝐞𝐫 𝟗  

Virat Kohli (18), 1+8 = 9
Rohit Sharma (45), 4+5 = 9

#ViratKohli and #RohitSharma will be both playing their 𝟵𝘁𝗵 𝗜𝗖𝗖 𝗳𝗶𝗻𝗮𝗹 tomorrow. 

#INDvsNZ | #ChampionsTrophy",2025-03-09T06:11:36.000Z,𝐋𝐮𝐜𝐤𝐲 𝐧𝐮𝐦𝐛𝐞𝐫 virat kohli rohit sharma playing 𝟵𝘁𝗵 𝗜𝗖𝗖 𝗳𝗶𝗻𝗮𝗹 tomorrow,4
@shankarnostr,"Let's go 
जीत की अग्रिम बधाई 
#indvsnzfinal 
#INDvsNZ 
#ChampionsTrophy2025 
#ChampionsTrophyFinal 
#ChampionsTrophy 
#ViratKohli",2025-03-09T05:16:47.000Z,let अगरम बधई,4
@goodlover097,"King Kohli

#Giveaway #Cricket #ViratKohli #RohitSharma #CricketTwitter #indvsnzfinal 
@Cricket_Core
 

@ashish_bab60957
 @dontmindme191
 @ITSvishal100
 @VKisGODofCric8",2025-03-09T04:37:09.000Z,king kohli,4
